"date","geography","geography code","Population: All usual residents aged 16 to 74; measures: Value"
"2011","E00004518","E00004518",32
"2011","E00004519","E00004519",49
"2011","E00004575","E00004575",102
"2011","E00004578","E00004578",90
"2011","E00004580","E00004580",127
"2011","E00004581","E00004581",77
"2011","E00004582","E00004582",44
"2011","E00004593","E00004593",448
"2011","E00004587","E00004587",37
"2011","E00004589","E00004589",38
"2011","E00004590","E00004590",31
"2011","E00004592","E00004592",25
"2011","E00004595","E00004595",84
"2011","E00004596","E00004596",53
"2011","E00004576","E00004576",30
"2011","E00004577","E00004577",116
"2011","E00004579","E00004579",287
"2011","E00004583","E00004583",63
"2011","E00004584","E00004584",3092
"2011","E00004323","E00004323",109
"2011","E00004328","E00004328",54
"2011","E00004353","E00004353",26
"2011","E00004354","E00004354",50
"2011","E00004358","E00004358",48
"2011","E00004324","E00004324",380
"2011","E00004325","E00004325",99
"2011","E00004330","E00004330",44
"2011","E00004355","E00004355",193
"2011","E00004361","E00004361",138
"2011","E00004327","E00004327",85
"2011","E00004329","E00004329",79
"2011","E00004356","E00004356",66
"2011","E00004357","E00004357",59
"2011","E00004360","E00004360",36
"2011","E00004322","E00004322",64
"2011","E00004347","E00004347",47
"2011","E00004348","E00004348",41
"2011","E00004349","E00004349",50
"2011","E00004352","E00004352",80
"2011","E00004345","E00004345",65
"2011","E00004346","E00004346",73
"2011","E00004350","E00004350",46
"2011","E00004351","E00004351",117
"2011","E00004359","E00004359",72
"2011","E00004295","E00004295",102
"2011","E00004296","E00004296",36
"2011","E00004298","E00004298",256
"2011","E00004303","E00004303",66
"2011","E00004311","E00004311",23
"2011","E00004300","E00004300",30
"2011","E00004301","E00004301",184
"2011","E00004302","E00004302",37
"2011","E00004314","E00004314",39
"2011","E00004316","E00004316",34
"2011","E00004319","E00004319",65
"2011","E00004307","E00004307",62
"2011","E00004308","E00004308",45
"2011","E00004312","E00004312",27
"2011","E00004317","E00004317",249
"2011","E00004318","E00004318",57
"2011","E00004305","E00004305",81
"2011","E00004306","E00004306",39
"2011","E00004310","E00004310",62
"2011","E00004313","E00004313",65
"2011","E00004315","E00004315",125
"2011","E00004285","E00004285",39
"2011","E00004297","E00004297",231
"2011","E00004299","E00004299",28
"2011","E00004304","E00004304",129
"2011","E00004309","E00004309",153
"2011","E00004381","E00004381",54
"2011","E00004384","E00004384",31
"2011","E00004385","E00004385",117
"2011","E00004389","E00004389",74
"2011","E00004392","E00004392",60
"2011","E00004394","E00004394",28
"2011","E00004365","E00004365",235
"2011","E00004383","E00004383",30
"2011","E00004387","E00004387",33
"2011","E00004390","E00004390",65
"2011","E00004393","E00004393",47
"2011","E00004395","E00004395",337
"2011","E00004382","E00004382",40
"2011","E00004386","E00004386",40
"2011","E00004388","E00004388",35
"2011","E00004391","E00004391",268
"2011","E00004396","E00004396",50
"2011","E00004398","E00004398",54
"2011","E00004367","E00004367",34
"2011","E00004368","E00004368",79
"2011","E00004372","E00004372",32
"2011","E00004375","E00004375",37
"2011","E00004378","E00004378",138
"2011","E00004379","E00004379",26
"2011","E00004441","E00004441",55
"2011","E00004447","E00004447",9
"2011","E00004451","E00004451",31
"2011","E00004452","E00004452",83
"2011","E00004457","E00004457",59
"2011","E00004480","E00004480",133
"2011","E00004362","E00004362",136
"2011","E00004370","E00004370",37
"2011","E00004376","E00004376",351
"2011","E00004397","E00004397",28
"2011","E00004399","E00004399",26
"2011","E00004363","E00004363",110
"2011","E00004366","E00004366",9
"2011","E00004369","E00004369",27
"2011","E00004373","E00004373",27
"2011","E00004400","E00004400",25
"2011","E00004364","E00004364",144
"2011","E00004371","E00004371",23
"2011","E00004374","E00004374",32
"2011","E00004377","E00004377",109
"2011","E00004380","E00004380",119
"2011","E00004444","E00004444",67
"2011","E00004445","E00004445",75
"2011","E00004454","E00004454",41
"2011","E00004456","E00004456",127
"2011","E00174669","E00174669",27
"2011","E00004563","E00004563",1521
"2011","E00004566","E00004566",128
"2011","E00004568","E00004568",694
"2011","E00004569","E00004569",368
"2011","E00004570","E00004570",36
"2011","E00004571","E00004571",105
"2011","E00004572","E00004572",392
"2011","E00004573","E00004573",124
"2011","E00004574","E00004574",67
"2011","E00004321","E00004321",174
"2011","E00004326","E00004326",99
"2011","E00004331","E00004331",49
"2011","E00004336","E00004336",352
"2011","E00004337","E00004337",46
"2011","E00004320","E00004320",104
"2011","E00004333","E00004333",111
"2011","E00004335","E00004335",158
"2011","E00004338","E00004338",590
"2011","E00004341","E00004341",39
"2011","E00004342","E00004342",32
"2011","E00004332","E00004332",196
"2011","E00004334","E00004334",83
"2011","E00004339","E00004339",489
"2011","E00004340","E00004340",147
"2011","E00004343","E00004343",56
"2011","E00004344","E00004344",174
"2011","E00004431","E00004431",81
"2011","E00004432","E00004432",149
"2011","E00004433","E00004433",150
"2011","E00004437","E00004437",72
"2011","E00004439","E00004439",180
"2011","E00004440","E00004440",153
"2011","E00004435","E00004435",109
"2011","E00004436","E00004436",233
"2011","E00004438","E00004438",99
"2011","E00174668","E00174668",23
"2011","E00174670","E00174670",6368
"2011","E00174672","E00174672",241
"2011","E00174673","E00174673",8
"2011","E00004245","E00004245",215
"2011","E00004247","E00004247",237
"2011","E00004248","E00004248",424
"2011","E00004254","E00004254",17
"2011","E00004273","E00004273",235
"2011","E00004276","E00004276",33
"2011","E00004265","E00004265",69
"2011","E00004266","E00004266",195
"2011","E00004268","E00004268",32
"2011","E00004269","E00004269",74
"2011","E00004272","E00004272",49
"2011","E00004274","E00004274",61
"2011","E00004585","E00004585",44
"2011","E00004586","E00004586",47
"2011","E00004588","E00004588",190
"2011","E00004594","E00004594",49
"2011","E00004598","E00004598",40
"2011","E00004599","E00004599",100
"2011","E00004565","E00004565",29
"2011","E00004591","E00004591",28
"2011","E00004600","E00004600",98
"2011","E00004601","E00004601",247
"2011","E00004603","E00004603",36
"2011","E00004562","E00004562",95
"2011","E00004564","E00004564",129
"2011","E00004567","E00004567",73
"2011","E00004597","E00004597",157
"2011","E00004602","E00004602",53
"2011","E00004813","E00004813",50
"2011","E00004820","E00004820",117
"2011","E00004848","E00004848",144
"2011","E00004849","E00004849",24
"2011","E00004850","E00004850",75
"2011","E00004853","E00004853",349
"2011","E00004814","E00004814",35
"2011","E00004818","E00004818",91
"2011","E00004821","E00004821",15
"2011","E00004824","E00004824",95
"2011","E00004825","E00004825",18
"2011","E00004826","E00004826",29
"2011","E00004851","E00004851",101
"2011","E00004816","E00004816",32
"2011","E00004817","E00004817",40
"2011","E00004819","E00004819",62
"2011","E00004822","E00004822",35
"2011","E00004852","E00004852",73
"2011","E00004815","E00004815",1063
"2011","E00004823","E00004823",35
"2011","E00004827","E00004827",46
"2011","E00004828","E00004828",25
"2011","E00004829","E00004829",28
"2011","E00004831","E00004831",19
"2011","E00004830","E00004830",47
"2011","E00004832","E00004832",733
"2011","E00004835","E00004835",472
"2011","E00004837","E00004837",42
"2011","E00004840","E00004840",27
"2011","E00004841","E00004841",27
"2011","E00004120","E00004120",72
"2011","E00004140","E00004140",81
"2011","E00004141","E00004141",23
"2011","E00004142","E00004142",36
"2011","E00004145","E00004145",57
"2011","E00004152","E00004152",65
"2011","E00004121","E00004121",38
"2011","E00004143","E00004143",50
"2011","E00004150","E00004150",125
"2011","E00004154","E00004154",265
"2011","E00004155","E00004155",48
"2011","E00004156","E00004156",59
"2011","E00004162","E00004162",74
"2011","E00004126","E00004126",158
"2011","E00004128","E00004128",89
"2011","E00004129","E00004129",32
"2011","E00004131","E00004131",46
"2011","E00004132","E00004132",32
"2011","E00004137","E00004137",78
"2011","E00004124","E00004124",22
"2011","E00004125","E00004125",89
"2011","E00004127","E00004127",248
"2011","E00004130","E00004130",49
"2011","E00004133","E00004133",34
"2011","E00004135","E00004135",27
"2011","E00004168","E00004168",148
"2011","E00004448","E00004448",58
"2011","E00004450","E00004450",144
"2011","E00004453","E00004453",64
"2011","E00004458","E00004458",86
"2011","E00004462","E00004462",50
"2011","E00004442","E00004442",14
"2011","E00004446","E00004446",26
"2011","E00004455","E00004455",16
"2011","E00004460","E00004460",14
"2011","E00004470","E00004470",263
"2011","E00004465","E00004465",47
"2011","E00004467","E00004467",101
"2011","E00004474","E00004474",213
"2011","E00004475","E00004475",31
"2011","E00004476","E00004476",98
"2011","E00004478","E00004478",476
"2011","E00004459","E00004459",16
"2011","E00004461","E00004461",22
"2011","E00004463","E00004463",24
"2011","E00004464","E00004464",4
"2011","E00004468","E00004468",34
"2011","E00004472","E00004472",140
"2011","E00004466","E00004466",31
"2011","E00004469","E00004469",79
"2011","E00004471","E00004471",27
"2011","E00004473","E00004473",37
"2011","E00004477","E00004477",152
"2011","E00004479","E00004479",88
"2011","E00004282","E00004282",36
"2011","E00004284","E00004284",28
"2011","E00004286","E00004286",68
"2011","E00004287","E00004287",59
"2011","E00004289","E00004289",30
"2011","E00004290","E00004290",53
"2011","E00004283","E00004283",38
"2011","E00004288","E00004288",45
"2011","E00004291","E00004291",50
"2011","E00004292","E00004292",17
"2011","E00004293","E00004293",22
"2011","E00004294","E00004294",184
"2011","E00004604","E00004604",213
"2011","E00004605","E00004605",45
"2011","E00004612","E00004612",210
"2011","E00004613","E00004613",119
"2011","E00004614","E00004614",219
"2011","E00004621","E00004621",27
"2011","E00004615","E00004615",42
"2011","E00004616","E00004616",47
"2011","E00004617","E00004617",32
"2011","E00004618","E00004618",26
"2011","E00004619","E00004619",31
"2011","E00004620","E00004620",33
"2011","E00004622","E00004622",48
"2011","E00004833","E00004833",134
"2011","E00004834","E00004834",33
"2011","E00004836","E00004836",152
"2011","E00004838","E00004838",27
"2011","E00004839","E00004839",122
"2011","E00004134","E00004134",51
"2011","E00004136","E00004136",32
"2011","E00004138","E00004138",31
"2011","E00004139","E00004139",30
"2011","E00004144","E00004144",34
"2011","E00004146","E00004146",49
"2011","E00004147","E00004147",94
"2011","E00004148","E00004148",44
"2011","E00004149","E00004149",154
"2011","E00004151","E00004151",168
"2011","E00004153","E00004153",85
"2011","E00004158","E00004158",53
"2011","E00004161","E00004161",28
"2011","E00004157","E00004157",39
"2011","E00004159","E00004159",23
"2011","E00004160","E00004160",53
"2011","E00004164","E00004164",42
"2011","E00004167","E00004167",60
"2011","E00004122","E00004122",38
"2011","E00004123","E00004123",69
"2011","E00004163","E00004163",155
"2011","E00004165","E00004165",25
"2011","E00004166","E00004166",126
"2011","E00004249","E00004249",23
"2011","E00004252","E00004252",45
"2011","E00004255","E00004255",45
"2011","E00004258","E00004258",87
"2011","E00004279","E00004279",64
"2011","E00004281","E00004281",30
"2011","E00004246","E00004246",337
"2011","E00004250","E00004250",57
"2011","E00004251","E00004251",89
"2011","E00004280","E00004280",104
"2011","E00004253","E00004253",227
"2011","E00004256","E00004256",40
"2011","E00004259","E00004259",16
"2011","E00004261","E00004261",16
"2011","E00004264","E00004264",315
"2011","E00004244","E00004244",23
"2011","E00004257","E00004257",63
"2011","E00004260","E00004260",39
"2011","E00004262","E00004262",16
"2011","E00004263","E00004263",49
"2011","E00004270","E00004270",181
"2011","E00004271","E00004271",100
"2011","E00004275","E00004275",39
"2011","E00004277","E00004277",49
"2011","E00004278","E00004278",34
"2011","E00174656","E00174656",57
"2011","E00174657","E00174657",22
"2011","E00174658","E00174658",51
"2011","E00004776","E00004776",232
"2011","E00004798","E00004798",37
"2011","E00004799","E00004799",48
"2011","E00004801","E00004801",42
"2011","E00004802","E00004802",27
"2011","E00004804","E00004804",30
"2011","E00004785","E00004785",26
"2011","E00004787","E00004787",53
"2011","E00004791","E00004791",31
"2011","E00004792","E00004792",45
"2011","E00004793","E00004793",25
"2011","E00004795","E00004795",33
"2011","E00004766","E00004766",28
"2011","E00004767","E00004767",32
"2011","E00004769","E00004769",97
"2011","E00004774","E00004774",30
"2011","E00004803","E00004803",15
"2011","E00004812","E00004812",45
"2011","E00004768","E00004768",34
"2011","E00004770","E00004770",51
"2011","E00004775","E00004775",32
"2011","E00004806","E00004806",36
"2011","E00004810","E00004810",33
"2011","E00004811","E00004811",26
"2011","E00004842","E00004842",53
"2011","E00004843","E00004843",18
"2011","E00004844","E00004844",20
"2011","E00004845","E00004845",25
"2011","E00004846","E00004846",42
"2011","E00004847","E00004847",35
"2011","E00004786","E00004786",480
"2011","E00004788","E00004788",57
"2011","E00004789","E00004789",20
"2011","E00004790","E00004790",43
"2011","E00004796","E00004796",44
"2011","E00004797","E00004797",353
"2011","E00004809","E00004809",66
"2011","E00004777","E00004777",20
"2011","E00004781","E00004781",115
"2011","E00004794","E00004794",53
"2011","E00004805","E00004805",14
"2011","E00004807","E00004807",99
"2011","E00004778","E00004778",108
"2011","E00004779","E00004779",36
"2011","E00004780","E00004780",54
"2011","E00004782","E00004782",45
"2011","E00004808","E00004808",67
"2011","E00174677","E00174677",892
"2011","E00174678","E00174678",693
"2011","E00004771","E00004771",109
"2011","E00004772","E00004772",80
"2011","E00004773","E00004773",35
"2011","E00004783","E00004783",68
"2011","E00004784","E00004784",34
"2011","E00004215","E00004215",204
"2011","E00004218","E00004218",30
"2011","E00004220","E00004220",31
"2011","E00004221","E00004221",63
"2011","E00004222","E00004222",35
"2011","E00004226","E00004226",139
"2011","E00004206","E00004206",37
"2011","E00004208","E00004208",31
"2011","E00004209","E00004209",257
"2011","E00004213","E00004213",552
"2011","E00004214","E00004214",558
"2011","E00004216","E00004216",84
"2011","E00004217","E00004217",324
"2011","E00004224","E00004224",654
"2011","E00004228","E00004228",130
"2011","E00004231","E00004231",289
"2011","E00004233","E00004233",61
"2011","E00004201","E00004201",40
"2011","E00004202","E00004202",6
"2011","E00004227","E00004227",63
"2011","E00004232","E00004232",30
"2011","E00004239","E00004239",112
"2011","E00004242","E00004242",24
"2011","E00004204","E00004204",213
"2011","E00004229","E00004229",2189
"2011","E00004234","E00004234",247
"2011","E00004238","E00004238",351
"2011","E00004241","E00004241",107
"2011","E00004243","E00004243",247
"2011","E00004207","E00004207",75
"2011","E00004210","E00004210",97
"2011","E00004211","E00004211",272
"2011","E00004212","E00004212",116
"2011","E00004223","E00004223",924
"2011","E00004219","E00004219",365
"2011","E00004230","E00004230",248
"2011","E00004236","E00004236",316
"2011","E00004237","E00004237",109
"2011","E00004240","E00004240",1094
"2011","E00004732","E00004732",53
"2011","E00004733","E00004733",33
"2011","E00004735","E00004735",52
"2011","E00004736","E00004736",144
"2011","E00004738","E00004738",37
"2011","E00004739","E00004739",36
"2011","E00004740","E00004740",401
"2011","E00004741","E00004741",748
"2011","E00004742","E00004742",1382
"2011","E00004750","E00004750",2296
"2011","E00174649","E00174649",52
"2011","E00174666","E00174666",17
"2011","E00174667","E00174667",313
"2011","E00004743","E00004743",590
"2011","E00004745","E00004745",26
"2011","E00004746","E00004746",30
"2011","E00004747","E00004747",48
"2011","E00004748","E00004748",66
"2011","E00004606","E00004606",129
"2011","E00004608","E00004608",30
"2011","E00004637","E00004637",123
"2011","E00004642","E00004642",22
"2011","E00004644","E00004644",53
"2011","E00004607","E00004607",19
"2011","E00004609","E00004609",143
"2011","E00004610","E00004610",112
"2011","E00004611","E00004611",29
"2011","E00004640","E00004640",190
"2011","E00004643","E00004643",643
"2011","E00004645","E00004645",9
"2011","E00004623","E00004623",72
"2011","E00004624","E00004624",53
"2011","E00004629","E00004629",34
"2011","E00004631","E00004631",34
"2011","E00004634","E00004634",80
"2011","E00004638","E00004638",228
"2011","E00004625","E00004625",37
"2011","E00004626","E00004626",163
"2011","E00004627","E00004627",11
"2011","E00004633","E00004633",162
"2011","E00004641","E00004641",27
"2011","E00004628","E00004628",12
"2011","E00004630","E00004630",32
"2011","E00004632","E00004632",25
"2011","E00004635","E00004635",21
"2011","E00004636","E00004636",21
"2011","E00004639","E00004639",27
"2011","E00004203","E00004203",501
"2011","E00004205","E00004205",740
"2011","E00004225","E00004225",2061
"2011","E00004235","E00004235",907
"2011","E00004681","E00004681",785
"2011","E00004687","E00004687",98
"2011","E00004690","E00004690",59
"2011","E00004699","E00004699",7755
"2011","E00004701","E00004701",4969
"2011","E00004714","E00004714",409
"2011","E00004704","E00004704",409
"2011","E00004706","E00004706",1030
"2011","E00004707","E00004707",3786
"2011","E00004709","E00004709",51
"2011","E00004710","E00004710",31
"2011","E00004702","E00004702",121
"2011","E00004703","E00004703",73
"2011","E00004705","E00004705",105
"2011","E00004708","E00004708",51
"2011","E00004711","E00004711",50
"2011","E00004712","E00004712",149
"2011","E00004749","E00004749",237
"2011","E00004752","E00004752",41
"2011","E00004753","E00004753",27
"2011","E00004754","E00004754",216
"2011","E00004755","E00004755",30
"2011","E00004723","E00004723",66
"2011","E00004734","E00004734",2266
"2011","E00004744","E00004744",31
"2011","E00004751","E00004751",76
"2011","E00004763","E00004763",16
"2011","E00004765","E00004765",59
"2011","E00004725","E00004725",22
"2011","E00004756","E00004756",72
"2011","E00004757","E00004757",696
"2011","E00004758","E00004758",20
"2011","E00004759","E00004759",12
"2011","E00004760","E00004760",12
"2011","E00004726","E00004726",287
"2011","E00004729","E00004729",4
"2011","E00004730","E00004730",10
"2011","E00004761","E00004761",12
"2011","E00004762","E00004762",169
"2011","E00004764","E00004764",52
"2011","E00004724","E00004724",362
"2011","E00004727","E00004727",192
"2011","E00004728","E00004728",30
"2011","E00004731","E00004731",2777
"2011","E00004691","E00004691",33
"2011","E00004692","E00004692",60
"2011","E00004693","E00004693",154
"2011","E00004696","E00004696",28
"2011","E00004700","E00004700",19
"2011","E00004694","E00004694",5921
"2011","E00004695","E00004695",538
"2011","E00004697","E00004697",176
"2011","E00174654","E00174654",472
"2011","E00174680","E00174680",47
"2011","E00004684","E00004684",20
"2011","E00004713","E00004713",24
"2011","E00004715","E00004715",12
"2011","E00004717","E00004717",21
"2011","E00004719","E00004719",71
"2011","E00004720","E00004720",33
"2011","E00004682","E00004682",35
"2011","E00004716","E00004716",37
"2011","E00004718","E00004718",26
"2011","E00004721","E00004721",18
"2011","E00004722","E00004722",24
"2011","E00004683","E00004683",41
"2011","E00004685","E00004685",20
"2011","E00004686","E00004686",21
"2011","E00004688","E00004688",44
"2011","E00004689","E00004689",20
"2011","E00004651","E00004651",581
"2011","E00004655","E00004655",214
"2011","E00004671","E00004671",236
"2011","E00174660","E00174660",224
"2011","E00174661","E00174661",154
"2011","E00004647","E00004647",83
"2011","E00004659","E00004659",847
"2011","E00004660","E00004660",97
"2011","E00004661","E00004661",120
"2011","E00004664","E00004664",433
"2011","E00004658","E00004658",1278
"2011","E00004663","E00004663",65
"2011","E00004669","E00004669",259
"2011","E00004670","E00004670",41
"2011","E00004656","E00004656",37
"2011","E00004668","E00004668",10
"2011","E00004675","E00004675",33
"2011","E00004677","E00004677",477
"2011","E00004175","E00004175",67
"2011","E00004179","E00004179",413
"2011","E00004180","E00004180",307
"2011","E00004181","E00004181",248
"2011","E00004182","E00004182",68
"2011","E00004183","E00004183",21
"2011","E00004653","E00004653",61
"2011","E00004654","E00004654",20
"2011","E00004678","E00004678",264
"2011","E00174665","E00174665",278
"2011","E00174679","E00174679",372
"2011","E00004646","E00004646",81
"2011","E00004665","E00004665",118
"2011","E00004673","E00004673",48
"2011","E00004674","E00004674",76
"2011","E00004679","E00004679",108
"2011","E00004662","E00004662",2300
"2011","E00004666","E00004666",2122
"2011","E00004667","E00004667",41
"2011","E00004672","E00004672",482
"2011","E00004676","E00004676",72
"2011","E00004649","E00004649",224
"2011","E00004650","E00004650",876
"2011","E00004652","E00004652",1410
"2011","E00004680","E00004680",66
"2011","E00004172","E00004172",3614
"2011","E00004193","E00004193",931
"2011","E00004195","E00004195",4697
"2011","E00004196","E00004196",22
"2011","E00004199","E00004199",2475
"2011","E00004187","E00004187",1556
"2011","E00004194","E00004194",441
"2011","E00004198","E00004198",3315
"2011","E00004200","E00004200",1078
"2011","E00174650","E00174650",2551
"2011","E00174651","E00174651",402
"2011","E00004173","E00004173",2454
"2011","E00004177","E00004177",541
"2011","E00004184","E00004184",22
"2011","E00174655","E00174655",897
"2011","E00174676","E00174676",22
"2011","E00004174","E00004174",5352
"2011","E00004185","E00004185",3781
"2011","E00004188","E00004188",160
"2011","E00004189","E00004189",2730
"2011","E00174652","E00174652",634
"2011","E00174653","E00174653",3215
"2011","E00004544","E00004544",4238
"2011","E00004548","E00004548",2654
"2011","E00004550","E00004550",493
"2011","E00004552","E00004552",42
"2011","E00004555","E00004555",24
"2011","E00004534","E00004534",282
"2011","E00004536","E00004536",2018
"2011","E00004539","E00004539",354
"2011","E00004542","E00004542",1395
"2011","E00004547","E00004547",6421
"2011","E00004551","E00004551",2864
"2011","E00004520","E00004520",176
"2011","E00004538","E00004538",123
"2011","E00004541","E00004541",187
"2011","E00004545","E00004545",40
"2011","E00004549","E00004549",20
"2011","E00004553","E00004553",697
"2011","E00004557","E00004557",2101
"2011","E00004531","E00004531",1617
"2011","E00004532","E00004532",611
"2011","E00004537","E00004537",130
"2011","E00004540","E00004540",105
"2011","E00004543","E00004543",307
"2011","E00174671","E00174671",2852
"2011","E00174674","E00174674",237
"2011","E00174675","E00174675",902
"2011","E00004169","E00004169",1146
"2011","E00004190","E00004190",85
"2011","E00004197","E00004197",1675
"2011","E00174659","E00174659",9689
"2011","E00174662","E00174662",8
"2011","E00174663","E00174663",54
"2011","E00174664","E00174664",641
"2011","E00004521","E00004521",1704
"2011","E00004524","E00004524",14714
"2011","E00004535","E00004535",2822
"2011","E00004546","E00004546",3351
"2011","E00004554","E00004554",6435
"2011","E00004556","E00004556",1988
"2011","E00004525","E00004525",3233
"2011","E00004527","E00004527",3842
"2011","E00004528","E00004528",709
"2011","E00004558","E00004558",902
"2011","E00004559","E00004559",542
"2011","E00004560","E00004560",2968
"2011","E00004561","E00004561",691
"2011","E00004522","E00004522",2106
"2011","E00004523","E00004523",2356
"2011","E00004526","E00004526",1082
"2011","E00004529","E00004529",2558
"2011","E00004530","E00004530",3475
"2011","E00000001","E00000001",75
"2011","E00000003","E00000003",32
"2011","E00000005","E00000005",153
"2011","E00000007","E00000007",9856
"2011","E00166756","E00166756",2762
"2011","E00166758","E00166758",41
"2011","E00000016","E00000016",45
"2011","E00000017","E00000017",2883
"2011","E00000018","E00000018",1291
"2011","E00000019","E00000019",566
"2011","E00000020","E00000020",31
"2011","E00000021","E00000021",25062
"2011","E00000010","E00000010",72
"2011","E00000012","E00000012",28
"2011","E00000013","E00000013",263
"2011","E00000014","E00000014",21
"2011","E00000022","E00000022",19
"2011","E00000023","E00000023",83
"2011","E00166759","E00166759",490
"2011","E00000029","E00000029",15385
"2011","E00000030","E00000030",3460
"2011","E00000031","E00000031",22
"2011","E00000032","E00000032",23
"2011","E00000024","E00000024",21379
"2011","E00000035","E00000035",49121
"2011","E00166755","E00166755",127354
"2011","E00166757","E00166757",22057
"2011","E00000025","E00000025",29710
"2011","E00000026","E00000026",29938
"2011","E00000027","E00000027",5196
"2011","E00000028","E00000028",9288
"2011","E00009023","E00009023",344
"2011","E00009027","E00009027",143
"2011","E00009033","E00009033",139
"2011","E00009042","E00009042",226
"2011","E00009012","E00009012",17
"2011","E00009022","E00009022",205
"2011","E00009030","E00009030",57
"2011","E00009036","E00009036",273
"2011","E00009034","E00009034",45
"2011","E00009035","E00009035",69
"2011","E00009039","E00009039",73
"2011","E00176225","E00176225",229
"2011","E00176296","E00176296",449
"2011","E00009087","E00009087",26
"2011","E00009088","E00009088",177
"2011","E00009089","E00009089",41
"2011","E00009093","E00009093",61
"2011","E00009086","E00009086",15
"2011","E00009090","E00009090",144
"2011","E00009091","E00009091",20
"2011","E00009092","E00009092",495
"2011","E00008537","E00008537",45
"2011","E00008542","E00008542",157
"2011","E00008543","E00008543",38
"2011","E00008544","E00008544",25
"2011","E00008546","E00008546",108
"2011","E00009015","E00009015",17
"2011","E00009018","E00009018",17
"2011","E00009021","E00009021",18
"2011","E00009037","E00009037",47
"2011","E00009044","E00009044",50
"2011","E00009011","E00009011",17
"2011","E00009016","E00009016",78
"2011","E00009025","E00009025",44
"2011","E00009029","E00009029",34
"2011","E00008540","E00008540",12
"2011","E00008541","E00008541",162
"2011","E00008576","E00008576",15
"2011","E00008577","E00008577",26
"2011","E00008578","E00008578",81
"2011","E00176228","E00176228",197
"2011","E00176232","E00176232",109
"2011","E00009000","E00009000",215
"2011","E00009003","E00009003",37
"2011","E00009005","E00009005",152
"2011","E00009006","E00009006",86
"2011","E00008972","E00008972",48
"2011","E00008974","E00008974",95
"2011","E00008977","E00008977",18
"2011","E00008981","E00008981",16
"2011","E00008975","E00008975",113
"2011","E00008978","E00008978",136
"2011","E00008987","E00008987",41
"2011","E00009004","E00009004",72
"2011","E00009031","E00009031",33
"2011","E00009038","E00009038",38
"2011","E00009040","E00009040",378
"2011","E00009041","E00009041",69
"2011","E00009043","E00009043",54
"2011","E00009014","E00009014",24
"2011","E00009017","E00009017",86
"2011","E00009019","E00009019",40
"2011","E00009024","E00009024",43
"2011","E00009032","E00009032",114
"2011","E00008585","E00008585",20
"2011","E00008586","E00008586",36
"2011","E00008587","E00008587",119
"2011","E00008594","E00008594",200
"2011","E00008588","E00008588",26
"2011","E00008589","E00008589",39
"2011","E00008591","E00008591",28
"2011","E00008593","E00008593",15
"2011","E00008973","E00008973",270
"2011","E00009001","E00009001",24
"2011","E00009002","E00009002",31
"2011","E00009007","E00009007",12
"2011","E00009008","E00009008",17
"2011","E00009094","E00009094",30
"2011","E00009096","E00009096",35
"2011","E00009100","E00009100",19
"2011","E00176252","E00176252",50
"2011","E00176297","E00176297",56
"2011","E00009085","E00009085",57
"2011","E00009095","E00009095",32
"2011","E00009097","E00009097",162
"2011","E00009098","E00009098",36
