"date","geography","geography code","Population: All usual residents aged 16 to 74; measures: Value"
"2011","E00072980","E00072980",28
"2011","E00072982","E00072982",346
"2011","E00072984","E00072984",21
"2011","E00072979","E00072979",437
"2011","E00072983","E00072983",40
"2011","E00072985","E00072985",163
"2011","E00072986","E00072986",33
"2011","E00072840","E00072840",353
"2011","E00072842","E00072842",39
"2011","E00072845","E00072845",22
"2011","E00072847","E00072847",461
"2011","E00072848","E00072848",77
"2011","E00072838","E00072838",30
"2011","E00072839","E00072839",35
"2011","E00072841","E00072841",34
"2011","E00072851","E00072851",136
"2011","E00072843","E00072843",70
"2011","E00072844","E00072844",32
"2011","E00072849","E00072849",28
"2011","E00072850","E00072850",22
"2011","E00072846","E00072846",71
"2011","E00072852","E00072852",143
"2011","E00072853","E00072853",243
"2011","E00072854","E00072854",870
"2011","E00073075","E00073075",17
"2011","E00073076","E00073076",67
"2011","E00073077","E00073077",40
"2011","E00073081","E00073081",25
"2011","E00073071","E00073071",27
"2011","E00073080","E00073080",24
"2011","E00073082","E00073082",1138
"2011","E00073084","E00073084",46
"2011","E00073072","E00073072",31
"2011","E00073073","E00073073",34
"2011","E00073074","E00073074",22
"2011","E00073078","E00073078",24
"2011","E00073087","E00073087",649
"2011","E00073079","E00073079",182
"2011","E00073083","E00073083",220
"2011","E00073085","E00073085",36
"2011","E00073086","E00073086",900
"2011","E00072858","E00072858",249
"2011","E00072859","E00072859",52
"2011","E00072861","E00072861",32
"2011","E00072862","E00072862",33
"2011","E00072863","E00072863",50
"2011","E00072857","E00072857",31
"2011","E00072860","E00072860",34
"2011","E00072865","E00072865",54
"2011","E00072867","E00072867",127
"2011","E00072868","E00072868",255
"2011","E00072870","E00072870",26
"2011","E00072855","E00072855",16
"2011","E00072856","E00072856",39
"2011","E00072864","E00072864",54
"2011","E00072866","E00072866",30
"2011","E00072869","E00072869",110
"2011","E00077354","E00077354",21
"2011","E00077371","E00077371",88
"2011","E00077373","E00077373",76
"2011","E00077375","E00077375",64
"2011","E00077377","E00077377",50
"2011","E00077349","E00077349",27
"2011","E00077361","E00077361",63
"2011","E00077364","E00077364",391
"2011","E00077374","E00077374",64
"2011","E00172749","E00172749",26
"2011","E00077351","E00077351",30
"2011","E00077353","E00077353",61
"2011","E00077356","E00077356",24
"2011","E00077357","E00077357",20
"2011","E00077380","E00077380",25
"2011","E00077352","E00077352",21
"2011","E00077359","E00077359",37
"2011","E00077360","E00077360",39
"2011","E00077363","E00077363",19
"2011","E00077367","E00077367",40
"2011","E00077362","E00077362",23
"2011","E00077365","E00077365",45
"2011","E00077368","E00077368",68
"2011","E00077369","E00077369",48
"2011","E00077370","E00077370",107
"2011","E00077378","E00077378",22
"2011","E00077348","E00077348",113
"2011","E00077350","E00077350",31
"2011","E00077355","E00077355",29
"2011","E00077372","E00077372",30
"2011","E00077376","E00077376",33
"2011","E00077379","E00077379",24
"2011","E00077382","E00077382",57
"2011","E00077383","E00077383",782
"2011","E00077395","E00077395",11
"2011","E00077398","E00077398",18
"2011","E00077405","E00077405",1403
"2011","E00077385","E00077385",54
"2011","E00077386","E00077386",17
"2011","E00077387","E00077387",23
"2011","E00077412","E00077412",26
"2011","E00077413","E00077413",50
"2011","E00077510","E00077510",33
"2011","E00077514","E00077514",46
"2011","E00077520","E00077520",43
"2011","E00077525","E00077525",35
"2011","E00077538","E00077538",28
"2011","E00077509","E00077509",25
"2011","E00077512","E00077512",57
"2011","E00077515","E00077515",29
"2011","E00077517","E00077517",62
"2011","E00077539","E00077539",73
"2011","E00077511","E00077511",35
"2011","E00077513","E00077513",160
"2011","E00077516","E00077516",18
"2011","E00077519","E00077519",34
"2011","E00077522","E00077522",29
"2011","E00077518","E00077518",35
"2011","E00077521","E00077521",35
"2011","E00077524","E00077524",41
"2011","E00077528","E00077528",168
"2011","E00077532","E00077532",49
"2011","E00077526","E00077526",44
"2011","E00077529","E00077529",27
"2011","E00077531","E00077531",40
"2011","E00077536","E00077536",61
"2011","E00172746","E00172746",90
"2011","E00077553","E00077553",43
"2011","E00077554","E00077554",36
"2011","E00077555","E00077555",58
"2011","E00077556","E00077556",66
"2011","E00077560","E00077560",25
"2011","E00077602","E00077602",23
"2011","E00077603","E00077603",99
"2011","E00077616","E00077616",20
"2011","E00077619","E00077619",17
"2011","E00077620","E00077620",30
"2011","E00077601","E00077601",26
"2011","E00077608","E00077608",33
"2011","E00077610","E00077610",28
"2011","E00077628","E00077628",33
"2011","E00077629","E00077629",205
"2011","E00077612","E00077612",50
"2011","E00077613","E00077613",94
"2011","E00077617","E00077617",20
"2011","E00077618","E00077618",14
"2011","E00077621","E00077621",24
"2011","E00077607","E00077607",113
"2011","E00077614","E00077614",27
"2011","E00077622","E00077622",13
"2011","E00077627","E00077627",31
"2011","E00077604","E00077604",26
"2011","E00077623","E00077623",38
"2011","E00077624","E00077624",29
"2011","E00077625","E00077625",17
"2011","E00077626","E00077626",53
"2011","E00077393","E00077393",18
"2011","E00077401","E00077401",23
"2011","E00077403","E00077403",27
"2011","E00077406","E00077406",703
"2011","E00077411","E00077411",12
"2011","E00077394","E00077394",74
"2011","E00077397","E00077397",56
"2011","E00077404","E00077404",52
"2011","E00077407","E00077407",26
"2011","E00077408","E00077408",41
"2011","E00077381","E00077381",222
"2011","E00077388","E00077388",130
"2011","E00077390","E00077390",165
"2011","E00077392","E00077392",18
"2011","E00077384","E00077384",29
"2011","E00077389","E00077389",29
"2011","E00077391","E00077391",27
"2011","E00077396","E00077396",27
